week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent,rel_yr,rel_mt,country_pop,trend_count
23,Documentary TV,Jeffrey Epstein: Filthy Rich,United States of America,Documentary,5/27/2020,TRUE,72,79,ESP,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich,Europe,2020,5,331002647,1808
22,Movie,The Equalizer 2,United States of America,Action,7/19/2018,FALSE,71,51,ESP,https://flixpatrol.com/title/the-equalizer-2,Europe,2018,7,331002647,1808
22,TV Show,White Lines,United Kingdom,Crime,5/15/2020,TRUE,61,64,ESP,https://flixpatrol.com/title/white-lines,Europe,2020,5,67886004,150
21,Movie,"I Love You, Stupid",Spain,Comedy,5/15/2020,TRUE,0,0,ESP,https://flixpatrol.com/title/i-love-you-stupid,Europe,2020,5,46754783,218
21,TV Show,White Lines,United Kingdom,Crime,5/15/2020,TRUE,61,64,ESP,https://flixpatrol.com/title/white-lines,Europe,2020,5,67886004,150
20,Movie,The Wrong Missy,United States of America,Comedy,5/13/2020,TRUE,56,25,ESP,https://flixpatrol.com/title/the-wrong-missy,Europe,2020,5,331002647,1808
20,TV Show,Valeria,Spain,Drama,5/8/2020,TRUE,58,0,ESP,https://flixpatrol.com/title/valeria,Europe,2020,5,46754783,218
19,Movie,Dangerous Lies,United States of America,Thriller,4/30/2020,TRUE,57,41,ESP,https://flixpatrol.com/title/dangerous-lies,Europe,2020,4,331002647,1808
19,Documentary TV,The Last Dance,United States of America,Documentary,4/19/2020,TRUE,94,97,ESP,https://flixpatrol.com/title/the-last-dance,Europe,2020,4,331002647,1808
18,Movie,Extraction,United States of America,Action,4/24/2020,TRUE,70,68,ESP,https://flixpatrol.com/title/extraction-2020,Europe,2020,4,331002647,1808
18,TV Show,Summertime,Italy,Drama,4/29/2020,TRUE,57,83,ESP,https://flixpatrol.com/title/summertime-2020,Europe,2020,4,60461828,23
17,Movie,The Legacy of the Bones,Spain,Crime,12/5/2019,TRUE,61,0,ESP,https://flixpatrol.com/title/the-legacy-of-the-bones,Europe,2019,12,46754783,218
17,TV Show,Too Hot to Handle,United States of America,Reality-Show,4/17/2020,TRUE,42,37,ESP,https://flixpatrol.com/title/too-hot-to-handle,Europe,2020,4,331002647,1808
16,Movie,Love. Wedding. Repeat,Italy,Comedy,4/10/2020,TRUE,55,34,ESP,https://flixpatrol.com/title/love-wedding-repeat,Europe,2020,4,60461828,23
16,TV Show,Money Heist,Spain,Action,5/2/2017,TRUE,84,93,ESP,https://flixpatrol.com/title/money-heist,Europe,2017,5,46754783,218
15,Documentary,Money Heist: The Phenomenon,Spain,Documentary,4/3/2020,TRUE,78,0,ESP,https://flixpatrol.com/title/money-heist-the-phenomenon,Europe,2020,4,46754783,218
15,TV Show,Money Heist,Spain,Action,5/2/2017,TRUE,84,93,ESP,https://flixpatrol.com/title/money-heist,Europe,2017,5,46754783,218
14,Movie,Rampage,United States of America,Adventure,4/19/2018,FALSE,66,51,ESP,https://flixpatrol.com/title/rampage,Europe,2018,4,331002647,1808
14,TV Show,Toy Boy,Spain,Crime,9/7/2019,TRUE,65,0,ESP,https://flixpatrol.com/title/toy-boy-2019,Europe,2019,9,46754783,218
13,Movie,The Occupant,Spain,Crime,3/25/2020,TRUE,63,50,ESP,https://flixpatrol.com/title/the-occupant,Europe,2020,3,46754783,218
13,TV Show,Toy Boy,Spain,Crime,9/7/2019,TRUE,65,0,ESP,https://flixpatrol.com/title/toy-boy-2019,Europe,2019,9,46754783,218
12,Movie,The Platform,Spain,Science Fiction,3/20/2020,TRUE,73,0,ESP,https://flixpatrol.com/title/the-platform,Europe,2020,3,46754783,218
12,TV Show,Elite,Spain,Crime,10/5/2018,TRUE,76,97,ESP,https://flixpatrol.com/title/elite,Europe,2018,10,46754783,218
37,Movie,A Million Ways to Die in the West,United States of America,Comedy,5/30/2014,FALSE,61,33,ISL,https://flixpatrol.com/title/a-million-ways-to-die-in-the-west,Europe,2014,5,331002647,1808
37,TV Show,Young Wallander,Sweden,Crime,9/3/2020,TRUE,69,0,ISL,https://flixpatrol.com/title/young-wallander,Europe,2020,9,10099270,5
36,Movie,Wonder Park,United States of America,Animated,3/14/2019,FALSE,57,29,ISL,https://flixpatrol.com/title/wonder-park,Europe,2019,3,331002647,1808
36,TV Show,Lucifer,United States of America,Superhero,1/25/2016,TRUE,83,87,ISL,https://flixpatrol.com/title/lucifer,Europe,2016,1,331002647,1808
35,Movie,The Sleepover,United States of America,Comedy,8/21/2020,TRUE,55,80,ISL,https://flixpatrol.com/title/the-sleepover,Europe,2020,8,331002647,1808
35,TV Show,Lucifer,United States of America,Superhero,1/25/2016,TRUE,83,87,ISL,https://flixpatrol.com/title/lucifer,Europe,2016,1,331002647,1808
34,Movie,Project Power,United States of America,Action,8/14/2020,TRUE,61,63,ISL,https://flixpatrol.com/title/project-power,Europe,2020,8,331002647,1808
34,TV Show,Dirty John,United States of America,Drama,11/25/2018,TRUE,69,71,ISL,https://flixpatrol.com/title/dirty-john,Europe,2018,11,331002647,1808
33,Movie,Work It,United States of America,Comedy,8/7/2020,TRUE,61,0,ISL,https://flixpatrol.com/title/work-it-2020,Europe,2020,8,331002647,1808
33,TV Show,The Umbrella Academy,United States of America,Superhero,2/15/2019,TRUE,83,82,ISL,https://flixpatrol.com/title/the-umbrella-academy,Europe,2019,2,331002647,1808
32,Movie,Mission: Impossible - Fallout,United States of America,Action,7/13/2018,FALSE,80,97,ISL,https://flixpatrol.com/title/mission-impossible-fallout,Europe,2018,7,331002647,1808
32,TV Show,The Umbrella Academy,United States of America,Superhero,2/15/2019,TRUE,83,82,ISL,https://flixpatrol.com/title/the-umbrella-academy,Europe,2019,2,331002647,1808
31,Movie,The Kissing Booth 2,United Kingdom,Romance,7/24/2020,TRUE,62,28,ISL,https://flixpatrol.com/title/the-kissing-booth-2,Europe,2020,7,67886004,150
31,TV Show,Good Girls,United States of America,Comedy,2/26/2018,TRUE,78,87,ISL,https://flixpatrol.com/title/good-girls,Europe,2018,2,331002647,1808
30,Movie,Eurovision Song Contest: The Story of Fire Saga,United States of America,Comedy,6/26/2020,TRUE,78,63,ISL,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,Europe,2020,6,331002647,1808
30,TV Show,Cursed,United States of America,Fantasy,7/17/2020,TRUE,51,69,ISL,https://flixpatrol.com/title/cursed-2020,Europe,2020,7,331002647,1808
29,Movie,The Old Guard,United States of America,Superhero,7/10/2020,TRUE,82,80,ISL,https://flixpatrol.com/title/the-old-guard,Europe,2020,7,331002647,1808
29,Documentary TV,Down to Earth with Zac Efron,United States of America,Documentary,7/10/2020,TRUE,82,67,ISL,https://flixpatrol.com/title/down-to-earth-with-zac-efron,Europe,2020,7,331002647,1808
28,Movie,Eurovision Song Contest: The Story of Fire Saga,United States of America,Comedy,6/26/2020,TRUE,78,63,ISL,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,Europe,2020,6,331002647,1808
28,TV Show,Unsolved Mysteries,United States of America,Documentary,7/1/2020,TRUE,80,74,ISL,https://flixpatrol.com/title/unsolved-mysteries-2020,Europe,2020,7,331002647,1808
27,Movie,Eurovision Song Contest: The Story of Fire Saga,United States of America,Comedy,6/26/2020,TRUE,78,63,ISL,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,Europe,2020,6,331002647,1808
27,TV Show,Unsolved Mysteries,United States of America,Documentary,7/1/2020,TRUE,80,74,ISL,https://flixpatrol.com/title/unsolved-mysteries-2020,Europe,2020,7,331002647,1808
26,Movie,Eurovision Song Contest: The Story of Fire Saga,United States of America,Comedy,6/26/2020,TRUE,78,63,ISL,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,Europe,2020,6,331002647,1808
26,TV Show,Floor is Lava,United States of America,Reality-Show,6/19/2020,TRUE,51,83,ISL,https://flixpatrol.com/title/floor-is-lava,Europe,2020,6,331002647,1808
37,Movie,"Love, Guaranteed",United States of America,Comedy,9/3/2020,TRUE,55,50,ROU,https://flixpatrol.com/title/love-guaranteed,Europe,2020,9,331002647,1808
37,TV Show,Lucifer,United States of America,Superhero,1/25/2016,TRUE,83,87,ROU,https://flixpatrol.com/title/lucifer,Europe,2016,1,331002647,1808
36,Movie,A Simple Favor,United States of America,Crime,9/13/2018,FALSE,71,86,ROU,https://flixpatrol.com/title/a-simple-favor,Europe,2018,9,331002647,1808
36,TV Show,Lucifer,United States of America,Superhero,1/25/2016,TRUE,83,87,ROU,https://flixpatrol.com/title/lucifer,Europe,2016,1,331002647,1808
35,Movie,Project Power,United States of America,Action,8/14/2020,TRUE,61,63,ROU,https://flixpatrol.com/title/project-power,Europe,2020,8,331002647,1808
35,TV Show,Lucifer,United States of America,Superhero,1/25/2016,TRUE,83,87,ROU,https://flixpatrol.com/title/lucifer,Europe,2016,1,331002647,1808
34,Movie,Project Power,United States of America,Action,8/14/2020,TRUE,61,63,ROU,https://flixpatrol.com/title/project-power,Europe,2020,8,331002647,1808
34,TV Show,Dark Desire,Mexico,Drama,7/15/2020,TRUE,75,0,ROU,https://flixpatrol.com/title/dark-desire,Europe,2020,7,128932753,85
33,Movie,Work It,United States of America,Comedy,8/7/2020,TRUE,61,0,ROU,https://flixpatrol.com/title/work-it-2020,Europe,2020,8,331002647,1808
33,TV Show,Dark Desire,Mexico,Drama,7/15/2020,TRUE,75,0,ROU,https://flixpatrol.com/title/dark-desire,Europe,2020,7,128932753,85
32,Movie,Sicario: Day Of The Soldado,United States of America,Crime,6/29/2018,FALSE,76,62,ROU,https://flixpatrol.com/title/sicario-2-soldado,Europe,2018,6,331002647,1808
32,TV Show,Locked Up,Spain,Drama,4/20/2015,TRUE,83,100,ROU,https://flixpatrol.com/title/locked-up,Europe,2015,4,46754783,218
31,Movie,The Kissing Booth 2,United Kingdom,Romance,7/24/2020,TRUE,62,28,ROU,https://flixpatrol.com/title/the-kissing-booth-2,Europe,2020,7,67886004,150
31,TV Show,Dark Desire,Mexico,Drama,7/15/2020,TRUE,75,0,ROU,https://flixpatrol.com/title/dark-desire,Europe,2020,7,128932753,85
30,Movie,The Kissing Booth 2,United Kingdom,Romance,7/24/2020,TRUE,62,28,ROU,https://flixpatrol.com/title/the-kissing-booth-2,Europe,2020,7,67886004,150
30,TV Show,Dark Desire,Mexico,Drama,7/15/2020,TRUE,75,0,ROU,https://flixpatrol.com/title/dark-desire,Europe,2020,7,128932753,85
29,Movie,The Old Guard,United States of America,Superhero,7/10/2020,TRUE,82,80,ROU,https://flixpatrol.com/title/the-old-guard,Europe,2020,7,331002647,1808
29,TV Show,Warrior Nun,United States of America,Fantasy,7/2/2020,TRUE,69,0,ROU,https://flixpatrol.com/title/warrior-nun,Europe,2020,7,331002647,1808
28,Movie,Desperados,United States of America,Comedy,7/3/2020,TRUE,51,15,ROU,https://flixpatrol.com/title/desperados-2020,Europe,2020,7,331002647,1808
28,TV Show,Warrior Nun,United States of America,Fantasy,7/2/2020,TRUE,69,0,ROU,https://flixpatrol.com/title/warrior-nun,Europe,2020,7,331002647,1808
27,Movie,365 Days,Poland,Romance,6/7/2020,FALSE,35,0,ROU,https://flixpatrol.com/title/365-days,Europe,2020,6,37846605,145
27,TV Show,Warrior Nun,United States of America,Fantasy,7/2/2020,TRUE,69,0,ROU,https://flixpatrol.com/title/warrior-nun,Europe,2020,7,331002647,1808
26,Movie,365 Days,Poland,Romance,6/7/2020,FALSE,35,0,ROU,https://flixpatrol.com/title/365-days,Europe,2020,6,37846605,145
26,TV Show,The Order,United States of America,Fantasy,3/7/2019,TRUE,69,100,ROU,https://flixpatrol.com/title/the-order-2019,Europe,2019,3,331002647,1808
25,Movie,365 Days,Poland,Romance,6/7/2020,FALSE,35,0,ROU,https://flixpatrol.com/title/365-days,Europe,2020,6,37846605,145
25,TV Show,Snowpiercer,United States of America,Science Fiction,5/17/2020,TRUE,61,62,ROU,https://flixpatrol.com/title/snowpiercer-2020,Europe,2020,5,331002647,1808
24,Movie,365 Days,Poland,Romance,6/7/2020,FALSE,35,0,ROU,https://flixpatrol.com/title/365-days,Europe,2020,6,37846605,145
24,TV Show,13 Reasons Why,United States of America,Drama,3/31/2017,TRUE,84,39,ROU,https://flixpatrol.com/title/13-reasons-why,Europe,2017,3,331002647,1808
23,Movie,John Wick: Chapter 3 – Parabellum,United States of America,Action,5/15/2019,FALSE,82,0,ROU,https://flixpatrol.com/title/john-wick-chapter-3-–-parabellum,Europe,2019,5,331002647,1808
23,TV Show,Space Force,United States of America,Comedy,5/29/2020,TRUE,70,41,ROU,https://flixpatrol.com/title/space-force,Europe,2020,5,331002647,1808
22,Movie,Intuition,Argentina,Crime,5/28/2020,TRUE,59,0,ROU,https://flixpatrol.com/title/intuition,Europe,2020,5,45195777,7
22,TV Show,Dynasty,United States of America,Drama,10/11/2017,TRUE,59,80,ROU,https://flixpatrol.com/title/dynasty-2017,Europe,2017,10,331002647,1808
21,Movie,The Wrong Missy,United States of America,Comedy,5/13/2020,TRUE,56,25,ROU,https://flixpatrol.com/title/the-wrong-missy,Europe,2020,5,331002647,1808
21,TV Show,White Lines,United Kingdom,Crime,5/15/2020,TRUE,61,64,ROU,https://flixpatrol.com/title/white-lines,Europe,2020,5,67886004,150
20,Movie,The Wrong Missy,United States of America,Comedy,5/13/2020,TRUE,56,25,ROU,https://flixpatrol.com/title/the-wrong-missy,Europe,2020,5,331002647,1808
20,TV Show,Valeria,Spain,Drama,5/8/2020,TRUE,58,0,ROU,https://flixpatrol.com/title/valeria,Europe,2020,5,46754783,218
19,Movie,Cold Pursuit,United States of America,Action,2/7/2019,FALSE,67,73,ROU,https://flixpatrol.com/title/cold-pursuit,Europe,2019,2,331002647,1808
19,TV Show,Too Hot to Handle,United States of America,Reality-Show,4/17/2020,TRUE,42,37,ROU,https://flixpatrol.com/title/too-hot-to-handle,Europe,2020,4,331002647,1808
18,Movie,5Gang: A different kind of Christmas,Romania,Unknown,1/1/2019,FALSE,15,0,ROU,https://flixpatrol.com/title/5gang-a-different-kind-of-christmas,Europe,2019,1,19237682,4
18,TV Show,Never Have I Ever,United States of America,Comedy,4/27/2020,TRUE,78,98,ROU,https://flixpatrol.com/title/never-have-i-ever,Europe,2020,4,331002647,1808
17,Movie,Earth and Blood,France,Action,4/17/2020,TRUE,50,0,ROU,https://flixpatrol.com/title/earth-and-blood,Europe,2020,4,65273512,50
17,TV Show,Too Hot to Handle,United States of America,Reality-Show,4/17/2020,TRUE,42,37,ROU,https://flixpatrol.com/title/too-hot-to-handle,Europe,2020,4,331002647,1808
16,Movie,Love. Wedding. Repeat,Italy,Comedy,4/10/2020,TRUE,55,34,ROU,https://flixpatrol.com/title/love-wedding-repeat,Europe,2020,4,60461828,23
16,TV Show,Money Heist,Spain,Action,5/2/2017,TRUE,84,93,ROU,https://flixpatrol.com/title/money-heist,Europe,2017,5,46754783,218
15,Movie,Miami Bici,Romania,Comedy,2/21/2020,TRUE,73,0,ROU,https://flixpatrol.com/title/miami-bici,Europe,2020,2,19237682,4
15,TV Show,Money Heist,Spain,Action,5/2/2017,TRUE,84,93,ROU,https://flixpatrol.com/title/money-heist,Europe,2017,5,46754783,218
14,Movie,Miami Bici,Romania,Comedy,2/21/2020,TRUE,73,0,ROU,https://flixpatrol.com/title/miami-bici,Europe,2020,2,19237682,4
14,TV Show,Toy Boy,Spain,Crime,9/7/2019,TRUE,65,0,ROU,https://flixpatrol.com/title/toy-boy-2019,Europe,2019,9,46754783,218
13,Movie,The Platform,Spain,Science Fiction,3/20/2020,TRUE,73,0,ROU,https://flixpatrol.com/title/the-platform,Europe,2020,3,46754783,218
13,TV Show,Toy Boy,Spain,Crime,9/7/2019,TRUE,65,0,ROU,https://flixpatrol.com/title/toy-boy-2019,Europe,2019,9,46754783,218
37,Movie,"Love, Guaranteed",United States of America,Comedy,9/3/2020,TRUE,55,50,LVA,https://flixpatrol.com/title/love-guaranteed,Europe,2020,9,331002647,1808
37,TV Show,Away,United States of America,Science Fiction,9/4/2020,TRUE,71,73,LVA,https://flixpatrol.com/title/away-2020,Europe,2020,9,331002647,1808
36,Movie,Johnny English Strikes Again,United Kingdom,Comedy,9/13/2018,FALSE,66,34,LVA,https://flixpatrol.com/title/johnny-english-3,Europe,2018,9,67886004,150
36,TV Show,Lucifer,United States of America,Superhero,1/25/2016,TRUE,83,87,LVA,https://flixpatrol.com/title/lucifer,Europe,2016,1,331002647,1808
35,Movie,The Sleepover,United States of America,Comedy,8/21/2020,TRUE,55,80,LVA,https://flixpatrol.com/title/the-sleepover,Europe,2020,8,331002647,1808
35,TV Show,Lucifer,United States of America,Superhero,1/25/2016,TRUE,83,87,LVA,https://flixpatrol.com/title/lucifer,Europe,2016,1,331002647,1808
34,Movie,Project Power,United States of America,Action,8/14/2020,TRUE,61,63,LVA,https://flixpatrol.com/title/project-power,Europe,2020,8,331002647,1808
34,TV Show,The Umbrella Academy,United States of America,Superhero,2/15/2019,TRUE,83,82,LVA,https://flixpatrol.com/title/the-umbrella-academy,Europe,2019,2,331002647,1808
33,Movie,Work It,United States of America,Comedy,8/7/2020,TRUE,61,0,LVA,https://flixpatrol.com/title/work-it-2020,Europe,2020,8,331002647,1808
33,TV Show,The Umbrella Academy,United States of America,Superhero,2/15/2019,TRUE,83,82,LVA,https://flixpatrol.com/title/the-umbrella-academy,Europe,2019,2,331002647,1808
32,Movie,The Kissing Booth 2,United Kingdom,Romance,7/24/2020,TRUE,62,28,LVA,https://flixpatrol.com/title/the-kissing-booth-2,Europe,2020,7,67886004,150
32,TV Show,The Umbrella Academy,United States of America,Superhero,2/15/2019,TRUE,83,82,LVA,https://flixpatrol.com/title/the-umbrella-academy,Europe,2019,2,331002647,1808
31,Movie,The Kissing Booth 2,United Kingdom,Romance,7/24/2020,TRUE,62,28,LVA,https://flixpatrol.com/title/the-kissing-booth-2,Europe,2020,7,67886004,150
31,TV Show,Cursed,United States of America,Fantasy,7/17/2020,TRUE,51,69,LVA,https://flixpatrol.com/title/cursed-2020,Europe,2020,7,331002647,1808
30,Movie,MILF,France,Comedy,5/2/2018,FALSE,0,14,LVA,https://flixpatrol.com/title/milf-2018,Europe,2018,5,65273512,50
30,TV Show,Cursed,United States of America,Fantasy,7/17/2020,TRUE,51,69,LVA,https://flixpatrol.com/title/cursed-2020,Europe,2020,7,331002647,1808
29,Movie,The Old Guard,United States of America,Superhero,7/10/2020,TRUE,82,80,LVA,https://flixpatrol.com/title/the-old-guard,Europe,2020,7,331002647,1808
29,TV Show,Snowpiercer,United States of America,Science Fiction,5/17/2020,TRUE,61,62,LVA,https://flixpatrol.com/title/snowpiercer-2020,Europe,2020,5,331002647,1808
28,Movie,The F**k-It List,United States of America,Comedy,7/1/2020,FALSE,52,0,LVA,https://flixpatrol.com/title/the-fk-it-list,Europe,2020,7,331002647,1808
28,TV Show,Warrior Nun,United States of America,Fantasy,7/2/2020,TRUE,69,0,LVA,https://flixpatrol.com/title/warrior-nun,Europe,2020,7,331002647,1808
27,Movie,Eurovision Song Contest: The Story of Fire Saga,United States of America,Comedy,6/26/2020,TRUE,78,63,LVA,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,Europe,2020,6,331002647,1808
27,TV Show,Modern Family,United States of America,Comedy,9/23/2009,FALSE,84,0,LVA,https://flixpatrol.com/title/modern-family,Europe,2009,9,331002647,1808
26,Movie,Eurovision Song Contest: The Story of Fire Saga,United States of America,Comedy,6/26/2020,TRUE,78,63,LVA,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,Europe,2020,6,331002647,1808
26,TV Show,Modern Family,United States of America,Comedy,9/23/2009,FALSE,84,0,LVA,https://flixpatrol.com/title/modern-family,Europe,2009,9,331002647,1808
37,Movie,The Emoji Movie,United States of America,Animated,7/28/2017,FALSE,14,8,COL,https://flixpatrol.com/title/the-emoji-movie,North & South America,2017,7,331002647,1808
37,TV Show,Pasión de gavilanes,Colombia,Drama,7/6/2003,FALSE,82,0,COL,https://flixpatrol.com/title/the-elizondo-sisters-go-on-the-defense,North & South America,2003,7,50882884,51
36,Movie,Santana,South Africa,Action,8/28/2020,FALSE,39,0,COL,https://flixpatrol.com/title/santana,North & South America,2020,8,59308690,17
36,TV Show,Pasión de gavilanes,Colombia,Drama,7/6/2003,FALSE,82,0,COL,https://flixpatrol.com/title/the-elizondo-sisters-go-on-the-defense,North & South America,2003,7,50882884,51
35,Movie,Escape Plan,United States of America,Action,11/13/2013,FALSE,68,49,COL,https://flixpatrol.com/title/escape-plan,North & South America,2013,11,331002647,1808
35,TV Show,Pasión de gavilanes,Colombia,Drama,7/6/2003,FALSE,82,0,COL,https://flixpatrol.com/title/the-elizondo-sisters-go-on-the-defense,North & South America,2003,7,50882884,51
34,Movie,Project Power,United States of America,Action,8/14/2020,TRUE,61,63,COL,https://flixpatrol.com/title/project-power,North & South America,2020,8,331002647,1808
34,TV Show,Pasión de gavilanes,Colombia,Drama,7/6/2003,FALSE,82,0,COL,https://flixpatrol.com/title/the-elizondo-sisters-go-on-the-defense,North & South America,2003,7,50882884,51
33,Movie,Wonder,United States of America,Drama,11/13/2017,FALSE,80,93,COL,https://flixpatrol.com/title/wonder,North & South America,2017,11,331002647,1808
33,TV Show,Pasión de gavilanes,Colombia,Drama,7/6/2003,FALSE,82,0,COL,https://flixpatrol.com/title/the-elizondo-sisters-go-on-the-defense,North & South America,2003,7,50882884,51
32,Movie,Wonder,United States of America,Drama,11/13/2017,FALSE,80,93,COL,https://flixpatrol.com/title/wonder,North & South America,2017,11,331002647,1808
32,TV Show,Pasión de gavilanes,Colombia,Drama,7/6/2003,FALSE,82,0,COL,https://flixpatrol.com/title/the-elizondo-sisters-go-on-the-defense,North & South America,2003,7,50882884,51
31,Movie,The Kissing Booth 2,United Kingdom,Romance,7/24/2020,TRUE,62,28,COL,https://flixpatrol.com/title/the-kissing-booth-2,North & South America,2020,7,67886004,150
31,TV Show,Pasión de gavilanes,Colombia,Drama,7/6/2003,FALSE,82,0,COL,https://flixpatrol.com/title/the-elizondo-sisters-go-on-the-defense,North & South America,2003,7,50882884,51
30,Movie,MILF,France,Comedy,5/2/2018,FALSE,0,14,COL,https://flixpatrol.com/title/milf-2018,North & South America,2018,5,65273512,50
30,TV Show,Dark Desire,Mexico,Drama,7/15/2020,TRUE,75,0,COL,https://flixpatrol.com/title/dark-desire,North & South America,2020,7,128932753,85
29,Movie,The Old Guard,United States of America,Superhero,7/10/2020,TRUE,82,80,COL,https://flixpatrol.com/title/the-old-guard,North & South America,2020,7,331002647,1808
29,TV Show,Pasión de gavilanes,Colombia,Drama,7/6/2003,FALSE,82,0,COL,https://flixpatrol.com/title/the-elizondo-sisters-go-on-the-defense,North & South America,2003,7,50882884,51
28,Movie,American Assassin,United States of America,Action,9/14/2017,FALSE,70,35,COL,https://flixpatrol.com/title/american-assassin,North & South America,2017,9,331002647,1808
28,TV Show,Pasión de gavilanes,Colombia,Drama,7/6/2003,FALSE,82,0,COL,https://flixpatrol.com/title/the-elizondo-sisters-go-on-the-defense,North & South America,2003,7,50882884,51
27,Movie,Baby Driver,United States of America,Action,6/28/2017,FALSE,78,92,COL,https://flixpatrol.com/title/baby-driver,North & South America,2017,6,331002647,1808
27,TV Show,Dark,Germany,Mystery,12/1/2017,TRUE,87,94,COL,https://flixpatrol.com/title/dark-2017,North & South America,2017,12,83783945,84
26,Movie,Feel the Beat,United States of America,Comedy,6/19/2020,TRUE,64,46,COL,https://flixpatrol.com/title/feel-the-beat-2020,North & South America,2020,6,331002647,1808
26,TV Show,Dark,Germany,Mystery,12/1/2017,TRUE,87,94,COL,https://flixpatrol.com/title/dark-2017,North & South America,2017,12,83783945,84
25,Movie,365 Days,Poland,Romance,6/7/2020,FALSE,35,0,COL,https://flixpatrol.com/title/365-days,North & South America,2020,6,37846605,145
25,TV Show,"Pablo Escobar, The Drug Lord",Colombia,Crime,5/28/2012,FALSE,86,0,COL,https://flixpatrol.com/title/pablo-escobar-the-drug-lord,North & South America,2012,5,50882884,51
24,Movie,365 Days,Poland,Romance,6/7/2020,FALSE,35,0,COL,https://flixpatrol.com/title/365-days,North & South America,2020,6,37846605,145
24,TV Show,"Pablo Escobar, The Drug Lord",Colombia,Crime,5/28/2012,FALSE,86,0,COL,https://flixpatrol.com/title/pablo-escobar-the-drug-lord,North & South America,2012,5,50882884,51
23,Movie,Grown Ups,United States of America,Comedy,6/24/2010,FALSE,60,10,COL,https://flixpatrol.com/title/grown-ups,North & South America,2010,6,331002647,1808
23,Documentary TV,Jeffrey Epstein: Filthy Rich,United States of America,Documentary,5/27/2020,TRUE,72,79,COL,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich,North & South America,2020,5,331002647,1808
22,Movie,Going in Style,United States of America,Comedy,4/6/2017,FALSE,68,49,COL,https://flixpatrol.com/title/going-in-style,North & South America,2017,4,331002647,1808
22,TV Show,Control Z,Mexico,Drama,5/22/2020,TRUE,70,67,COL,https://flixpatrol.com/title/control-z,North & South America,2020,5,128932753,85
21,Movie,Going in Style,United States of America,Comedy,4/6/2017,FALSE,68,49,COL,https://flixpatrol.com/title/going-in-style,North & South America,2017,4,331002647,1808
21,TV Show,The Unremarkable Juanquini,Colombia,Comedy,5/15/2020,TRUE,0,0,COL,https://flixpatrol.com/title/the-unremarkable-juanquini,North & South America,2020,5,50882884,51
20,Movie,The Wrong Missy,United States of America,Comedy,5/13/2020,TRUE,56,25,COL,https://flixpatrol.com/title/the-wrong-missy,North & South America,2020,5,331002647,1808
20,TV Show,"Pablo Escobar, The Drug Lord",Colombia,Crime,5/28/2012,FALSE,86,0,COL,https://flixpatrol.com/title/pablo-escobar-the-drug-lord,North & South America,2012,5,50882884,51
19,Movie,Death Can Wait,Colombia,Comedy,1/1/2020,FALSE,0,0,COL,https://flixpatrol.com/title/death-can-wait,North & South America,2020,1,50882884,51
19,TV Show,"Pablo Escobar, The Drug Lord",Colombia,Crime,5/28/2012,FALSE,86,0,COL,https://flixpatrol.com/title/pablo-escobar-the-drug-lord,North & South America,2012,5,50882884,51
18,Movie,Extraction,United States of America,Action,4/24/2020,TRUE,70,68,COL,https://flixpatrol.com/title/extraction-2020,North & South America,2020,4,331002647,1808
18,Documentary TV,Matchday: Inside FC Barcelona,Spain,Unknown,11/12/2019,FALSE,86,0,COL,https://flixpatrol.com/title/matchday-inside-fc-barcelona,North & South America,2019,11,46754783,218
17,Movie,Focus,United States of America,Crime,2/27/2015,FALSE,66,56,COL,https://flixpatrol.com/title/focus,North & South America,2015,2,331002647,1808
17,TV Show,Too Hot to Handle,United States of America,Reality-Show,4/17/2020,TRUE,42,37,COL,https://flixpatrol.com/title/too-hot-to-handle,North & South America,2020,4,331002647,1808
16,Movie,Focus,United States of America,Crime,2/27/2015,FALSE,66,56,COL,https://flixpatrol.com/title/focus,North & South America,2015,2,331002647,1808
16,TV Show,The End of Paradise,United States of America,Crime,8/13/2019,FALSE,57,0,COL,https://flixpatrol.com/title/the-end-of-paradise,North & South America,2019,8,331002647,1808
15,Movie,Sniper: Ultimate Kill,United States of America,Action,10/3/2017,FALSE,56,0,COL,https://flixpatrol.com/title/sniper-ultimate-kill,North & South America,2017,10,331002647,1808
15,TV Show,Money Heist,Spain,Action,5/2/2017,TRUE,84,93,COL,https://flixpatrol.com/title/money-heist,North & South America,2017,5,46754783,218
14,Documentary,Money Heist: The Phenomenon,Spain,Documentary,4/3/2020,TRUE,78,0,COL,https://flixpatrol.com/title/money-heist-the-phenomenon,North & South America,2020,4,46754783,218
14,TV Show,Money Heist,Spain,Action,5/2/2017,TRUE,84,93,COL,https://flixpatrol.com/title/money-heist,North & South America,2017,5,46754783,218
